Timestamp,ideal_time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngX,AngY,AngZ
2024-06-18 04:31:53.00,,,,,,,,,,
2024-06-18 04:31:54.00,19.459999982479115,2.4770187701434953e-06,2.348365983512835e-05,0.9999999698275587,0.508112201549143,0.29735352115938213,-0.0004060543899933844,0.16917222730111825,0.0870405659003016,-23.35300148327644
2024-06-18 04:31:55.00,20.43999999999961,-0.004028311423307193,0.007068143169263513,1.0006459774356027,0.5800823379567873,0.3308569833725028,0.03779389127725428,0.7303757904210817,0.4387946076994341,-23.233701671701375
2024-06-18 04:31:56.00,21.420000000000005,-0.004012097646100979,0.007070536970229926,1.0004718345900636,-0.36975339512842925,-0.35905590535383436,-0.16292941419297846,0.7235977405740467,0.4293543348735585,-23.124169881262876
2024-06-18 04:31:57.00,22.4,-0.0012539042081157214,0.0032935396042251966,0.9999999689367607,0.8050146721614954,0.5164148725698988,0.007573374311803211,0.7368363499003711,0.43684423676185846,-23.118673582300826
2024-06-18 04:31:58.00,23.38000000000002,-0.004015459214417783,0.005989024574924827,1.0000007689503083,0.3638726835815713,0.19443718464454876,-0.011802322228228202,0.8078970681107647,0.48707374911908397,-22.998829455720116
2024-06-18 04:31:59.00,24.360000000000014,-0.0034729970824449604,0.00964656833123363,1.0000376590376645,-0.3624691698467711,-0.18302682001391327,-5.82276871632017,0.5143160856912184,0.3512675595087219,-25.119311008416016
2024-06-18 04:32:00.00,25.340000000000042,-0.006310521940165174,0.008972126797167407,1.000211703826913,0.05528654312330876,-0.020013070895370827,-1.5648016745861413,0.4760330834823186,0.26633695761960136,-26.856221089382668
2024-06-18 04:32:01.00,26.32000000000002,-0.005285278164114269,0.0058244936891301,1.000016848828579,0.08933763791880434,0.039526844453275894,-0.11220500417104179,0.3875588890830227,0.2952486995617724,-27.57109063225834
2024-06-18 04:32:02.00,27.30000000000002,0.0012942697530130436,-0.005748888854115606,1.005959224679093,1.8407806913168312,0.6437581502327658,2.4571765725407184,0.36849113618290585,0.12108893799969893,-23.24563537232078
2024-06-18 04:32:03.00,28.280000000000037,-0.002150194008007379,0.005256910344178568,1.0000004518129066,0.422665446494839,0.3182184961635348,0.03144569379927224,0.427677542278908,0.24746050256069757,-22.162306933447912
2024-06-18 04:32:04.00,29.260000000000044,-0.004000862205906095,0.007000950363188053,1.0000000000131224,1.5591648497991493e-05,1.3788622675552969e-05,0.019617499585227356,0.45074983256322787,0.2545539829411511,-22.019544088930918
2024-06-18 04:32:05.00,30.24000000000005,-0.004025655537949616,0.007028272925647156,1.0000000000000013,6.852228165080577e-05,7.448167997208913e-05,0.0004500503131761455,0.43811416496369937,0.24927628138293206,-21.895557101533498
2024-06-18 04:32:06.00,31.220000000000017,-0.00024678178913097693,0.0022494202719159167,1.0000000000000007,0.8309607944910357,0.5379688500376003,-0.018266716947172912,0.5405008222985578,0.29312129432426265,-21.777631317620585
2024-06-18 04:32:07.00,32.19999999999997,-0.00399748220186861,0.006997507323124815,1.0000000000000007,0.3462900024345995,0.1870625702286238,0.01665179627176294,0.7216320748169298,0.4189982869491907,-21.65550963749761
2024-06-18 04:32:08.00,33.18000000000001,-0.004000021812322572,0.007000021059394258,1.0000000000000007,-0.0008903262837505519,-0.0005471496704924593,9.745795175704904e-05,0.6380557930033451,0.3722089728687231,-21.52956239746336
2024-06-18 04:32:09.00,34.160000000000025,-0.0020376768727012906,0.005028145581181482,1.0000000000000007,-0.0005818422514396353,-0.00021953985127584727,0.01570334274267772,0.48701981315090354,0.27555483634565586,-21.40130089761161
2024-06-18 04:32:10.00,35.14000000000002,-0.0017435985382919163,0.004795733950154562,1.0000000000000007,0.2508439429688544,0.16803935900452394,0.002127517773120766,0.48649913783875515,0.25812216486850303,-21.2756296264625
2024-06-18 04:32:11.00,36.12000000000001,-0.0019585454680730507,0.004958062914703157,1.0000000000000007,0.0010636977657130062,0.0005871449530324922,-0.0011633405892967482,0.3967367119131499,0.20114648533144402,-21.143864807610235
2024-06-18 04:32:12.00,37.08000000000003,-0.003997225980440509,0.0069972259194452,1.0000000000000007,-0.25974845320078954,-0.2112452859920316,-0.0014277244757074244,0.253731167751223,0.09781836022081851,-21.02562024405651
2024-06-18 04:32:13.00,38.060000000000024,-0.004024588873708562,0.007025787006610444,1.0000000000000007,-0.00015497938095768035,-0.00011575572535440332,0.01769238733974177,0.30573820209508856,0.1442177897602026,-20.897516460948097
2024-06-18 04:32:14.00,39.04,-2.004698420486405e-06,0.00013452904157764732,0.9999999999998976,0.5309728721971749,0.28021315172057426,0.012829054244381197,0.3180216091166918,0.14240300107466125,-20.77180407339374
2024-06-18 04:32:15.00,40.02000000000005,-0.003977501111269083,0.0069820253461955716,0.9999999977044127,0.16492128883997403,0.09267073677462878,0.01187051453141024,0.528976833089205,0.29898297839452725,-20.647150096217008
2024-06-18 04:32:16.00,41.00000000000001,-0.003820293627483949,0.007934846557071247,1.00229697001076,-4.71938191278714,-1.5671635703501565,-0.13156413666001213,-0.1873655386254673,-0.013219479947375367,-20.51812702822132
2024-06-18 04:32:17.00,41.98000000000001,0.15349520083946228,-0.1351684385328074,0.9532251904652125,3.979762298550692,0.3689309843908707,1.0070322912471945,-6.5705932586669755,-7.9513238133678605,-19.467103851797283
2024-06-18 04:32:18.00,42.959999999999994,0.08359996480860774,-0.008589978966860937,0.9925622457194475,8.304978117968437,8.422416682186006,1.7893021335418127,0.6952996288291071,-3.3671695914538167,-17.89882649991788
2024-06-18 04:32:19.00,43.940000000000026,-0.04538874967236907,0.07763148108189451,0.9958443112938149,-1.3777546904873212,3.3083500005861146,2.064319218309171,3.7810209176765914,2.570844601841403,-16.292427425113914
2024-06-18 04:32:20.00,44.92,0.0035668201240490233,-0.009926467211053334,1.006479591854878,1.7426921398050232,2.348794650650849,0.5314363688356402,0.8651317774166611,0.37082001732351033,-14.0626971714704
2024-06-18 04:32:21.00,45.900000000000055,-0.002013263084382817,0.0028915995147371664,1.003410034813337,0.09119464789895346,0.1320388190338692,0.18370581060167737,0.35721692090327334,0.18694378589338384,-13.318383991547918
2024-06-18 04:32:22.00,46.90000000000003,0.0010384453900540516,-3.932866339985066e-05,1.0007573094912494,0.08955290083044536,0.06048689256621255,0.022130005061805666,0.1536326294775233,0.010762236445312946,-13.177060290259625
2024-06-18 04:32:23.00,47.879999999999995,-1.3459985856885077e-07,0.0009998580314151716,1.0000000083553129,0.030674011169572222,0.02766902134060897,0.003253045206082949,0.15646292692202804,0.011439711488716284,-13.045200944923664
2024-06-18 04:32:24.00,48.860000000000056,-0.001916742114285223,0.00596163105488276,0.9999999990288526,-0.0012546679218648688,-0.0006976912509136984,0.0005670725950201413,0.19207639499534293,0.03013994498417651,-12.920948030309225
2024-06-18 04:32:25.00,49.86000000000004,-9.71089330425404e-05,0.003103308310008709,0.9999832165136207,-0.7918945669272015,-0.4994779644991501,0.02923406994192173,-0.10838172599392111,-0.17325797015420244,-12.787941647494028
2024-06-18 04:32:26.00,50.84,1.1820949028832603e-05,0.0010024345497154138,1.0000007853545623,-0.18352430850812376,-0.12222744173226018,-0.0001306210034575136,-0.1374848207729045,-0.1986096472943747,-12.652560572528158
2024-06-18 04:32:27.00,51.84000000000005,-9.326867544906925e-06,0.0020329737031253335,0.9999999999814371,3.8804010134322306e-05,3.211206873906253e-05,-1.348426246040914e-06,-0.02319450288650019,-0.11920772595434877,-12.530556647522776
2024-06-18 04:32:28.00,52.820000000000036,-0.004081273382023722,0.008075887863793884,0.9999999999950435,-0.18040140154637485,-0.10864598439030575,0.07911979725211493,0.20131323409332869,0.03918848451160934,-12.401694546460288
2024-06-18 04:32:29.00,53.80000000000002,-0.0006647523571457513,0.004443600318376055,0.9999970561639282,-0.3460824456066956,-0.2102135504029577,0.04006940760463903,0.027464401055324373,-0.07307432268200957,-12.25543601515802
2024-06-18 04:32:30.00,54.800000000000026,-1.884364335942438e-06,0.0010022054550128119,1.0000010431874218,0.7307650300875329,0.47155592183114686,1.2363889882036362e-05,0.5363204097441293,0.2630319079229354,-12.15113961192347
2024-06-18 04:32:31.00,55.78000000000006,-1.4111484850714518e-07,0.0011514864516954037,1.0000000000568392,0.0003496853896726669,0.00023302546798895787,0.0077901129818115904,0.39031666234033824,0.16470995903799357,-12.026568814707982
2024-06-18 04:32:32.00,56.76,-0.0030879121503994463,0.006966403831868652,1.0000000000000022,-0.00210012434156017,-0.0015451213717979123,0.018529288721398935,0.32641685594934194,0.1270489292127219,-11.902891371252469
2024-06-18 04:32:33.00,57.75999999999999,-0.0010337067881437231,0.004107876873092616,1.0000000000000007,-0.8210476348938717,-0.5607637174041311,0.023533666219845865,0.05161691758227951,-0.05617877801736811,-11.770543725829466
2024-06-18 04:32:34.00,58.74000000000005,1.4969294286410774e-09,0.0010001563811268827,1.0000000000000007,-0.031826407571820065,-0.000203011977382244,0.02026993443004849,0.028817497347436796,-0.07503101310783122,-11.653620184687764
2024-06-18 04:32:35.00,59.74000000000001,-1.4827874801673684e-05,0.0016999161269767018,0.999999999999988,9.012138334576868e-06,-1.3039973923680458e-08,0.00409313322217862,0.05919834940429032,-0.054058278607481115,-11.51798836100691
2024-06-18 04:32:36.00,60.72000000000001,-0.004076439269799207,0.0075831748601107645,1.0000000000901363,5.59338435925196e-06,5.008957729619109e-06,0.0005724080753807259,0.23600345695055952,0.07117613516657813,-11.38860719298146
2024-06-18 04:32:37.00,61.70000000000006,-0.0006476489769328952,0.003461820665625645,1.0000118468182515,0.4704355024869942,0.379155963172367,0.021035010716339137,0.3643134652210189,0.16825510507170388,-11.25796784759182
2024-06-18 04:32:38.00,62.70000000000005,-3.691245314815883e-07,0.0009988373883965053,0.999999636637229,0.6728832903228845,0.4287480351315997,2.867158955866916e-05,0.6290462154377335,0.3398908779501238,-11.147077096673101
2024-06-18 04:32:39.00,63.680000000000035,-6.052513371441575e-08,0.0011470633363859588,0.9999999999881108,-9.073301645886293e-05,-6.016226034334271e-05,0.03269685121837015,0.37132947717451353,0.16283609455786685,-11.020372381047578
2024-06-18 04:32:40.00,64.68000000000004,-0.003993076435819824,0.007166350485264979,1.0000000009708703,-0.09535158856241296,-0.05966862964869072,0.0007021708835203184,0.3145018416681508,0.12845576232225198,-10.885976365965739
2024-06-18 04:32:41.00,65.66000000000003,-8.919198571162741e-05,0.0021662503048287905,1.0000126645194767,-0.05687623113206777,-0.04688201824076467,-0.07551854927947174,-0.03659502607463475,-0.10555937790917176,-10.757774233598179
2024-06-18 04:32:42.00,66.64,-1.4236571969659817e-10,0.0009995990056880734,0.9999998272996639,-0.18236424908713328,-0.1213734230824473,0.013902912625651723,-0.09509167709024514,-0.15044010292679946,-10.668500581749988
2024-06-18 04:32:43.00,67.62000000000009,3.0834282223139287e-06,0.0016038008352166435,1.0000000000006932,-7.9924251440065e-06,-5.176824492930111e-06,0.00047723918113655586,0.005710176172087457,-0.08521773502104071,-10.539498897942487
2024-06-18 04:32:44.00,68.60000000000002,-0.004060317795163925,0.007655954932917415,1.0000000000000004,-0.1494425080105364,-0.08795698047744806,0.029687257487863397,0.18048303657072046,0.039819384993056435,-10.411540511073854
2024-06-18 04:32:45.00,69.57999999999998,6.339529135335736e-05,0.0009667685120889204,1.0000000000000007,-0.1037979079686864,-0.12216186372503543,-0.12742282375768074,-0.09472527561813082,-0.15962294885006315,-10.279970817195633
2024-06-18 04:32:46.00,70.56000000000004,1.465721153515196e-09,0.001000034727746186,1.0000000000000007,-0.18056273427117359,-0.12037978498733523,0.0012421578971790106,-0.12316795882392469,-0.17681040522605118,-10.206354862532724
2024-06-18 04:32:47.00,71.54,1.1252916054274137e-06,0.0009827032368172474,1.0000000000000007,-1.4758000693041263e-05,-9.874364039654608e-06,0.016533105714662048,-0.0056700311106859715,-0.09425916120782032,-10.079902335890978
2024-06-18 04:32:48.00,72.52000000000004,-0.00314632029555445,0.007122967625957713,1.0000000000000007,0.0044947685297323705,0.0034020508972072375,-5.0933994645656266e-05,0.16432069036000876,0.028030691178858508,-9.957575430235817
2024-06-18 04:32:49.00,73.5000000000001,-0.001036041565032712,0.003112820956022889,1.0000000000000007,-0.3242579984939355,-0.17902426414766653,-0.028433028338803915,-0.10361664199192186,-0.1498826618768137,-9.83391033969474
2024-06-18 04:32:50.00,74.48000000000002,-2.2909800072158716e-06,0.001000005618867945,1.0000000000000007,-0.18220201353534218,-0.1215029365353253,0.014147863413099128,-0.13902344444421644,-0.17895191355464543,-9.757758155672198
2024-06-18 04:32:51.00,75.4600000000001,-1.5269559025665096e-05,0.0017517914551696363,1.0000000000000007,-6.732439882631848e-06,-4.497206102929069e-06,0.0005400640295974001,-0.01289898515413314,-0.09327904515648959,-9.625738106541737
2024-06-18 04:32:52.00,76.44000000000005,-0.0035885273577187576,0.006553366203058409,1.0000000000000007,-0.001955348517095288,-0.0015033424603320637,0.015588482770859429,0.18360756796173658,0.046944519005956344,-9.503060813624183
2024-06-18 04:32:53.00,77.42,-0.001554317319188217,0.004165616790312203,1.0000000000000007,-0.792753304633205,-0.5264537706195076,0.016608963766226555,-0.02243686961162133,-0.09587291086061273,-9.37560815116316
2024-06-18 04:32:54.00,78.40000000000003,1.8134893775926254e-08,0.0004274841558357309,1.0000000000000007,-0.059026289829508985,-0.045269126999855185,0.020585599401058884,-0.03367239767652858,-0.10809252056347407,-9.180011010923549
2024-06-18 04:32:55.00,79.38000000000001,-3.039593055476668e-07,0.0009661506514075617,1.0000000000000007,2.5056328471862562e-06,-4.4191861715408635e-07,0.0050309555599748245,0.021676995150620364,-0.06978688933283007,-9.050885478868928
2024-06-18 04:32:56.00,80.36000000000006,-0.0019736226971250994,0.004973759225677265,1.0000000000037015,2.6098881760559445e-06,1.991394585559533e-06,0.0055242057389257235,0.14141651223273838,0.015367246215215636,-8.921685215687054
2024-06-18 04:32:57.00,81.33999999999997,-7.1523005454927376e-06,0.0019070547807324533,1.000000071548875,0.2334345569304161,0.17121328251138548,0.05604289246186302,0.2456708858871207,0.09097160292048548,-8.789579284177332
2024-06-18 04:32:58.00,82.30000000000005,0.002820804423090924,-0.0014944618756892332,1.0240438993744476,-6.951861528927054,-1.6144937863098818,3.745819071056651,-0.8106343514964238,-0.16608116926344152,-8.23214848539437
2024-06-18 04:32:59.00,83.28000000000009,0.054964481830715305,-0.11699019390235836,1.001358308451935,-6.352954540530737,-4.136325642457013,6.348131055370278,-7.031097821520226,-3.2810035923752596,-2.367669700277974
2024-06-18 04:33:00.00,84.26000000000002,0.10380292373632337,-0.17059993385381705,0.9560520692621466,10.882379499169659,0.9398159964952102,2.1641361759129616,-7.066939355778544,-5.250740646355409,3.2945543261938837
2024-06-18 04:33:01.00,85.24000000000008,0.05049336816592613,0.007657612477261503,0.9929310923137294,6.224544779913013,2.250142293795907,-0.9653538922982544,1.3854365740750705,-2.515486180035045,4.272898928141312
2024-06-18 04:33:02.00,86.22000000000003,0.1416812033427126,0.006155976339640643,0.9970867684281574,-2.1085944541945847,3.221144615016032,-9.46933988084626,0.17094138665923006,-7.132918309730357,-8.440861942539325
2024-06-18 04:33:03.00,87.19999999999999,0.05311519067735883,-0.018793389056642348,1.0018785740299074,-1.801684662723454,7.223085039890681,-12.481680458741547,-0.9003536261666517,-1.8580834962591575,-17.93091493780003
2024-06-18 04:33:04.00,88.18000000000005,-0.03954045001859854,-0.042862637559192576,0.997871359080704,1.259333402258493,2.1609705655697256,-6.488808810179124,-1.6301120546154357,2.2952664680752983,-26.035076697609675
2024-06-18 04:33:05.00,89.16000000000004,-0.03571162212448823,-0.04636431507814936,0.999561047235113,-7.741234141393603,-4.559070774561634,-82.26874147037108,-4.09571338544632,0.4073476985021469,-54.9668232880818
2024-06-18 04:33:06.00,90.14000000000011,0.10941374734027502,-0.10135858986706499,0.98676162298233,2.3773908274566984,1.2785959977635672,-2.016626227640473,-4.8342434697392465,-5.10136938215297,-93.61386741840056
2024-06-18 04:33:07.00,91.12,0.0346723668420291,-0.07665903562367253,0.9983252787240787,8.687283344663992,-0.7121644524529412,60.97385368320352,-2.6309562015726726,-1.1687292212353348,-34.97622876937099
2024-06-18 04:33:08.00,92.10000000000005,0.02661958436583313,0.017370330718509533,0.9976032818123339,4.451543086967707,0.17157045690389064,8.58515632883198,1.8676794152733391,-1.3756954235619567,-12.983725075569856
2024-06-18 04:33:09.00,93.08000000000004,0.022104497132649042,0.04718555598863939,0.9974257291045738,-1.0756855839959476,2.0715425281976536,3.689135757195221,2.6454159453035024,-0.6855916757591691,-7.7013310753295965
2024-06-18 04:33:10.00,94.06000000000004,4.3729534701780954e-05,0.0006727250296154987,0.9994281663213573,-2.4303277791864204,0.9633377786489433,2.85163821401911,0.19670951585597934,0.37523138210589596,-4.36906132621787
2024-06-18 04:33:11.00,95.04,-0.0029539441434418006,-0.039412771984303666,1.0000079046258945,0.14490195296242483,0.041248073409591114,2.133598295963617,-1.5368871641090172,0.5223039493843257,-1.703235075427282
2024-06-18 04:33:12.00,96.02000000000005,0.0011880930912244075,0.014846981283751604,1.0190445108298145,-0.6846466152991912,-1.7886983120639848,3.386130320246882,0.8406168723738947,0.422337944421088,1.1127663658577869
2024-06-18 04:33:13.00,97.00000000000014,-0.008629435327915672,0.013364963831566119,1.0115155088226224,-0.5948247480485269,5.993439569954801,-0.665208818801229,0.5765250681148067,1.2156404885663268,3.1672662605135087
2024-06-18 04:33:14.00,97.98,-0.10816305336456919,0.052093923102681926,0.9961579366554091,-3.6781060143736264,-3.963044377976345,2.754464861995412,2.5419165410523763,5.358571016888927,4.321633633851545
2024-06-18 04:33:15.00,98.94000000000007,-0.006502362878388942,-0.05155084759054212,0.9885400373996217,-4.279107416336744,-5.59021478826987,-0.8375826238013128,-3.297933999204209,0.21278968059958978,5.041836700630326
2024-06-18 04:33:16.00,99.92000000000006,0.03615155510524112,-0.09474223521882133,0.9926443815348807,6.118698888553611,0.055263230409423506,61.90119083099629,-3.7873292818223674,-0.683731462871611,41.76894457891197
2024-06-18 04:33:17.00,100.9000000000001,-0.005105410027169469,-0.011574148562375262,0.9980088754084817,5.483741328838545,0.026418729716068522,10.221935804378436,0.6724919457584054,0.5653274788731424,65.23226299267338
2024-06-18 04:33:18.00,101.88000000000005,-0.03988994083063652,0.03585236716042625,0.9796625504215839,-3.8495697696474447,2.6772626632595564,7.030757118229722,1.6199502268481343,2.652957887649802,73.47962018805306
2024-06-18 04:33:19.00,102.86000000000013,-0.11330539753685462,-0.06789960804631265,0.9962088281425575,8.61397858375844,3.658543563753019,6.785160420708746,-1.6435807071069874,6.6180128562939045,80.69687332108462
2024-06-18 04:33:20.00,103.84,-0.14352227297828768,-0.013234795743032216,1.0258548395358575,2.4653148425144598,6.9471426896876824,10.491465040152638,0.53218322002955,9.382895671660322,87.75256806250331
2024-06-18 04:33:21.00,104.82000000000001,-0.1219207267404457,-0.011524200765228601,0.9991955822635742,-2.7142505373296437,-4.5144284625723134,6.690274252891881,-0.6683364313794594,6.941798331231371,95.84260619107692
2024-06-18 04:33:22.00,105.80000000000004,-0.0019010981852124438,0.010282183336629456,1.0029827108046137,-6.758738878082197,5.950343980456397,5.8973630906164205,-0.2305041271527743,1.6017321077355045,101.40934481662589
2024-06-18 04:33:23.00,106.78000000000003,-0.02258845576925134,-0.05565923072021644,0.9949162062168031,0.6157845781917929,-1.2815205864297918,3.104830452651573,-2.091783998006356,1.4240533333907364,106.02441312653454
