Timestamp,ideal_time,AccX,AccY,AccZ,AsX,AsY,AsZ,AngX,AngY,AngZ
2024-06-18 04:38:40.453737,0.04,-0.13775516537739638,0.17380413230191707,0.9824613638302722,0.04294458642227098,-1.9313801196983575,-0.7239162997518777,9.9214,7.4622,-0.02410261971868288
2024-06-18 04:38:40.554550,0.14,-0.13419514831906634,0.170956118655253,0.974629326301946,0.23590428044144676,-1.7877668041480193,-0.6769005534226626,9.943000000000001,7.322799999999999,-0.08011064767507933
2024-06-18 04:38:40.656024,0.24,-0.13154449458476153,0.16858172887606165,0.9720135341152775,0.20616189854801054,-1.6063576897337746,-0.834485373184599,9.940999999999999,7.200800000000001,-0.14320202193789983
2024-06-18 04:38:40.756865,0.34,-0.12890160073205553,0.16668758485209903,0.9730155962454894,-0.06136017067356751,-1.5501785520310432,-0.9526799686706117,9.898799999999998,7.085600000000001,-0.2219702975687469
2024-06-18 04:38:40.857851,0.44,-0.12582957451166854,0.1658599303581781,0.9733248038376097,-0.5676196579188095,-1.5698755553293975,-1.0172010918140386,9.8032,6.9628,-0.3101747307398699
2024-06-18 04:38:40.958898,0.54,-0.12394532626602309,0.1650482474855795,0.9738859425741799,-1.9625835611874751,-2.2741635387213126,-0.957323523587337,9.5592,6.756,-0.39650167017982907
2024-06-18 04:38:41.060215,0.64,-0.12089728748793113,0.16420867102826797,0.9740266386906573,-6.561592384555365,-3.424464415792643,-1.2002807259072987,8.8596,6.4652,-0.49050018635003967
2024-06-18 04:38:41.161456,0.74,-0.1177370166810185,0.1610010651462466,0.9790780941907731,-10.218787614637401,-2.3795257281696616,-1.3893099918851557,7.912000000000001,6.3031999999999995,-0.6151011759156548
2024-06-18 04:38:41.313134,0.86,-0.11097882408359228,0.14459153640861477,0.9924641368830627,-7.192851231370466,-0.7096480015711968,-0.8620030465327162,6.9421,6.2144,-0.7590338901329985
2024-06-18 04:38:41.464925,1.04,-0.105279649052661,0.12109688265632264,0.984265300640675,-4.130601285487593,-0.2329439039145423,-0.4951226366382137,6.3316,6.1524,-0.8348949676034614
2024-06-18 04:38:41.565971,1.14,-0.10411873820613374,0.10875755061905848,0.9837470893575766,-2.906398559207588,-0.0010848414306614388,-0.42430828949447374,6.057999999999999,6.138,-0.868376125438993
2024-06-18 04:38:41.667335,1.24,-0.10354159418147835,0.10167521477069444,0.9859477300118128,-1.9765417387152666,0.15397927975909184,-0.36563124746492437,5.8504000000000005,6.1378,-0.8944558537182974
2024-06-18 04:38:41.768454,1.34,-0.10298721523197192,0.09476818204751916,0.9873127363334385,-1.23037602552898,0.3926981843366658,-0.32324192676680236,5.6968000000000005,6.1592,-0.9172869018372726
2024-06-18 04:38:41.869573,1.44,-0.1031189143832009,0.08835025081595642,0.988124804691409,-0.5967863814199779,0.6855819389114064,-0.28022529812879104,5.586,6.2068,-0.9332671414386766
2024-06-18 04:38:41.970936,1.54,-0.10389513926198757,0.08350058524395512,0.988904222409705,-0.12781955033295794,0.988978834551762,-0.221468350530268,5.505599999999999,6.2826,-0.9469125525581619
2024-06-18 04:38:42.072055,1.64,-0.10463269073458994,0.0816181982079987,0.98903066175446,0.21438907049844885,1.278302196195215,-0.22375298014402972,5.4542,6.3852,-0.9558112931090876
2024-06-18 04:38:42.173176,1.74,-0.1063027961032251,0.08051262374105932,0.9889998512679796,0.5752402578945407,1.5339576716742407,-0.19667964075015604,5.437200000000001,6.510800000000001,-0.965090532897668
2024-06-18 04:38:42.325033,1.87,-0.11015214732308438,0.08072837753210692,0.9896131243812397,0.8328757666124735,1.7807520872562095,-0.05556246855033158,5.4505,6.7344,-0.9650382629659467
2024-06-18 04:38:42.476860,2.04,-0.11464913987917888,0.08283108702525453,0.9900331770732738,0.47077269537099015,1.879989080165246,0.14768834329579023,5.446,6.975399999999999,-0.9386305960743888
2024-06-18 04:38:42.578391,2.14,-0.11812525156069624,0.08546401841221815,0.9905988275767144,-0.5111364817299519,1.9383709906521573,0.16391660665032096,5.3452,7.144800000000001,-0.9097141192814956
2024-06-18 04:38:42.679384,2.24,-0.121858384294752,0.08755607397227945,0.9914558094821538,-1.9036432055779762,1.5955388852224104,0.13085923759917717,5.1308,7.268800000000001,-0.883886141570731
2024-06-18 04:38:42.780326,2.34,-0.12487170439918797,0.08726167843359851,0.9928037909890524,-3.946184899045778,-0.2435120046232731,0.20522942872332747,4.7304,7.2084,-0.8540686582610233
2024-06-18 04:38:42.881743,2.44,-0.1269516422311392,0.08404382227523276,0.9962449815297504,-5.599687182008884,-1.3908395332093892,0.2582881217092271,4.207,7.0816,-0.8191929763593133
2024-06-18 04:38:42.982693,2.54,-0.12703652158173923,0.07772347369533775,1.0039117346205289,-5.184002687786362,-1.0051314960110187,0.42867337322975185,3.7504000000000004,6.9958,-0.7719815599249005
2024-06-18 04:38:43.084109,2.64,-0.1251949345961023,0.06834355289762992,1.0053190671244958,-3.742073695367573,-0.9325035869415034,0.8047265456369376,3.4232,6.9030000000000005,-0.6951176981775344
2024-06-18 04:38:43.185094,2.74,-0.12178324720725883,0.05703344505354459,0.996115750282701,-2.0763457914072343,-0.5891259462214491,1.1375009007309316,3.2332,6.8432,-0.5819619124646487
2024-06-18 04:38:43.336896,2.88,-0.1176929348795684,0.04479283138316364,0.9850745922773241,-1.38006745760784,-0.5911386891358661,1.2128248014264889,2.9825,6.740399999999999,-0.37698210167207347
2024-06-18 04:38:43.488570,3.04,-0.11695224166459237,0.03952255199371012,0.990642957471146,-1.72284563576607,-0.21119340301561226,0.939044555135055,2.6728,6.6846000000000005,-0.19669246183666766
2024-06-18 04:38:43.589816,3.14,-0.1164036408081576,0.03710101132756074,0.9916263254889437,-1.80811062117797,0.3862355931047835,0.6712682573602617,2.4578,6.722200000000001,-0.10668886193735796
2024-06-18 04:38:43.691011,3.24,-0.11554437624345479,0.034624382352617424,0.99056095416967,-1.8070823325376473,0.8637945048634519,0.561833469616011,2.2497999999999996,6.7976,-0.03524153380605314
2024-06-18 04:38:43.792296,3.34,-0.11550050968037084,0.03215761943002688,0.9902316539058426,-2.607144683941739,0.501356531663619,0.58321402174906,1.9592000000000003,6.821,0.03318855606376738
2024-06-18 04:38:43.893414,3.44,-0.11696762092220662,0.02976666110045912,0.9910017471197812,-4.702617624536694,-0.9713967585551824,0.7834187241548707,1.4706,6.6982,0.11420305413655366
